admin1,admin2,admin3,location,latitude,longitude,event_date,year,month,casualties,num_events,min_distance_to_battlefront,hazard_score,pca_hazard_score,hazard_score_tsne
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-02-08,2023,2,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.142216
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-02-09,2023,2,30,1,54.78965554899398,70.70868224360518,84.59611531823185,62.09975
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-02-10,2023,2,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.142216
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-02-11,2023,2,25,1,54.78965554899398,70.62534891027184,83.88719742686501,61.803467
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-02-12,2023,2,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.142216
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-02-13,2023,2,14,2,54.78965554899398,80.44201557693852,97.25743110183778,68.575554
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-02-14,2023,2,30,1,54.78965554899398,70.70868224360518,84.59611531823185,62.09975
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-02-15,2023,2,0,2,54.78965554899398,80.20868224360518,95.27246100601064,68.70532
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-02-16,2023,2,70,1,54.78965554899398,71.37534891027184,90.26745844916653,63.093365
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-02-17,2023,2,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.142216
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-02-18,2023,2,70,1,54.78965554899398,71.37534891027184,90.26745844916653,63.093365
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-02-19,2023,2,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.141983
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-02-20,2023,2,23,1,54.78965554899398,70.59201557693851,83.60363027031828,61.03465
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-02-21,2023,2,33,1,54.78965554899398,70.75868224360518,85.02146605305195,62.19346
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-02-22,2023,2,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.141983
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-02-23,2023,2,35,1,54.78965554899398,70.79201557693852,85.30503320959869,62.235577
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-02-24,2023,2,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.141983
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-02-25,2023,2,37,1,54.78965554899398,70.82534891027186,85.58860036614541,62.299866
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-02-26,2023,2,23,1,54.78965554899398,70.59201557693851,83.60363027031828,61.035103
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-02-27,2023,2,15,1,54.78965554899398,70.45868224360518,82.46936164413135,60.004173
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-02-28,2023,2,16,1,54.78965554899398,70.47534891027185,82.61114522240472,60.03219
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-01,2023,3,0,2,54.78965554899398,80.20868224360518,95.27246100601064,68.70532
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-02,2023,3,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.141983
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-03,2023,3,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.141983
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-04,2023,3,20,1,54.78965554899398,70.54201557693852,83.17827953549818,60.935585
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-05,2023,3,22,1,54.78965554899398,70.57534891027186,83.46184669204492,60.998882
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-06,2023,3,14,1,54.78965554899398,70.44201557693852,82.32757806585798,59.940044
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-07,2023,3,16,1,54.78965554899398,70.47534891027185,82.61114522240472,60.032166
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-08,2023,3,32,1,54.78965554899398,70.74201557693851,84.87968247477859,62.165024
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-09,2023,3,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.141983
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-10,2023,3,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.141983
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-11,2023,3,8,1,54.78965554899398,70.34201557693851,81.47687659621778,59.221478
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-12,2023,3,15,1,54.78965554899398,70.45868224360518,82.46936164413135,60.004215
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-13,2023,3,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.141983
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-14,2023,3,2,2,54.78965554899398,80.24201557693851,95.55602816255738,68.68236
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-15,2023,3,15,1,54.78965554899398,70.45868224360518,82.46936164413135,60.00397
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-16,2023,3,65,1,54.78965554899398,71.29201557693852,89.55854055779969,63.078743
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-17,2023,3,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.141983
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-18,2023,3,12,1,54.78965554899398,70.40868224360518,82.04401090931125,59.57067
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-19,2023,3,25,1,54.78965554899398,70.62534891027184,83.88719742686501,61.803215
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-20,2023,3,10,1,54.78965554899398,70.37534891027184,81.76044375276452,59.42529
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-21,2023,3,10,1,54.78965554899398,70.37534891027184,81.76044375276452,59.42525
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-22,2023,3,25,1,54.78965554899398,70.62534891027184,83.88719742686501,61.803467
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-23,2023,3,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.142216
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-24,2023,3,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.142216
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-25,2023,3,20,1,54.78965554899398,70.54201557693852,83.17827953549818,60.936165
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-26,2023,3,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.142216
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-27,2023,3,10,1,54.78965554899398,70.37534891027184,81.76044375276452,59.425117
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-28,2023,3,25,1,54.78965554899398,70.62534891027184,83.88719742686501,61.803467
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-29,2023,3,8,1,54.78965554899398,70.34201557693851,81.47687659621778,59.221478
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-30,2023,3,17,1,54.78965554899398,70.49201557693851,82.75292880067808,60.05349
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-03-31,2023,3,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.142216
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-01,2023,4,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.142216
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-02,2023,4,22,1,54.78965554899398,70.57534891027186,83.46184669204492,60.99902
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-03,2023,4,17,1,54.78965554899398,70.49201557693851,82.75292880067808,60.05349
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-04,2023,4,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.141983
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-05,2023,4,7,1,54.78965554899398,70.32534891027186,81.33509301794442,59.163773
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-06,2023,4,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.142216
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-07,2023,4,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.141983
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-08,2023,4,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.141983
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-10,2023,4,15,1,54.78965554899398,70.45868224360518,82.46936164413135,60.004406
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-11,2023,4,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.142555
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-12,2023,4,5,1,54.78965554899398,70.29201557693852,81.05152586139768,59.091206
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-13,2023,4,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.142555
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-14,2023,4,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.142555
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-15,2023,4,23,1,54.78965554899398,70.59201557693851,83.60363027031828,61.034836
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-16,2023,4,7,1,54.78965554899398,70.32534891027186,81.33509301794442,59.163773
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-17,2023,4,7,1,54.78965554899398,70.32534891027186,81.33509301794442,59.16307
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-18,2023,4,17,1,54.78965554899398,70.49201557693851,82.75292880067808,60.05349
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-19,2023,4,6,2,54.78965554899398,80.30868224360518,96.12316247565084,68.589554
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-20,2023,4,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.1423
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-21,2023,4,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.1423
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-22,2023,4,7,1,54.78965554899398,70.32534891027186,81.33509301794442,59.163082
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-23,2023,4,26,1,54.78965554899398,70.64201557693852,84.02898100513839,61.84008
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-24,2023,4,30,1,54.78965554899398,70.70868224360518,84.59611531823185,62.09975
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-25,2023,4,5,1,54.78965554899398,70.29201557693852,81.05152586139768,59.091206
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-26,2023,4,20,1,54.78965554899398,70.54201557693852,83.17827953549818,60.936005
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-27,2023,4,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.1423
Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2023-04-28,2023,4,0,1,54.78965554899398,70.20868224360518,80.34260797003084,52.1423
Donetsk,Volnovaskyi,Vuhledarska,Yehorivka,47.7068,37.2249,2023-04-25,2023,4,0,1,61.99258023502625,70.10154684924497,80.38764894318973,50.869392
Donetsk,Volnovaskyi,Vuhledarska,Yehorivka,47.7068,37.2249,2023-04-28,2023,4,0,1,61.99258023502625,70.10154684924497,80.38764894318973,50.869392
Ivano-Frankivsk,Ivano-Frankivskyi,Ivano-Frankivsk,Ivano-Frankivsk,48.9215,24.7097,2023-01-14,2023,1,0,1,916.5815489724729,30.0,25.731522505747,6.216612
Ivano-Frankivsk,Ivano-Frankivskyi,Ivano-Frankivsk,Ivano-Frankivsk,48.9215,24.7097,2023-03-09,2023,3,0,1,916.5815489724729,30.0,25.731522505747,6.216612
Kharkiv,Bohodukhivskyi,Bohodukhivska,Bohodukhiv,50.1647,35.5277,2023-03-28,2023,3,0,1,197.93600272098342,60.000000126683084,51.23772364342781,34.405354
Kharkiv,Bohodukhivskyi,Zolochivska,Baranivka,50.3797,35.9663,2023-02-14,2023,2,0,1,200.4946074753833,30.000000098084378,21.25372298440254,34.342487
Kharkiv,Bohodukhivskyi,Zolochivska,Basove,50.3944,35.8948,2023-01-24,2023,1,0,1,204.35035100930176,30.000000066703254,21.277833529575325,34.14542
Kharkiv,Bohodukhivskyi,Zolochivska,Basove,50.3944,35.8948,2023-02-08,2023,2,0,1,204.35035100930176,30.000000066703254,21.277833529575325,34.14542
Kharkiv,Bohodukhivskyi,Zolochivska,Basove,50.3944,35.8948,2023-03-21,2023,3,0,1,204.35035100930176,30.000000066703254,21.277833529575325,34.14542
Kharkiv,Bohodukhivskyi,Zolochivska,Basove,50.3944,35.8948,2023-03-22,2023,3,0,1,204.35035100930176,30.000000066703254,21.277833529575325,34.14542
Kharkiv,Bohodukhivskyi,Zolochivska,Basove,50.3944,35.8948,2023-03-23,2023,3,0,1,204.35035100930176,30.000000066703254,21.277833529575325,34.14542
Kharkiv,Bohodukhivskyi,Zolochivska,Basove,50.3944,35.8948,2023-03-24,2023,3,0,1,204.35035100930176,30.000000066703254,21.277833529575325,34.14542
Kharkiv,Bohodukhivskyi,Zolochivska,Basove,50.3944,35.8948,2023-04-05,2023,4,0,1,204.35035100930176,30.000000066703254,21.277833529575325,34.14542
Kharkiv,Bohodukhivskyi,Zolochivska,Basove,50.3944,35.8948,2023-04-27,2023,4,0,1,204.35035100930176,30.000000066703254,21.277833529575325,34.14542
Kharkiv,Bohodukhivskyi,Zolochivska,Chervona Zoria,50.4066,36.1299,2023-01-09,2023,1,0,1,198.05528844655592,60.00000012518091,51.23846955503982,34.404396
Kharkiv,Bohodukhivskyi,Zolochivska,Chervona Zoria,50.4066,36.1299,2023-01-28,2023,1,0,1,198.05528844655592,60.00000012518091,51.23846955503982,34.404396
Kharkiv,Bohodukhivskyi,Zolochivska,Chervona Zoria,50.4066,36.1299,2023-01-29,2023,1,0,1,198.05528844655592,60.00000012518091,51.23846955503982,34.404396
Kharkiv,Bohodukhivskyi,Zolochivska,Chervona Zoria,50.4066,36.1299,2023-02-08,2023,2,0,1,198.05528844655592,60.00000012518091,51.23846955503982,34.404396
Kharkiv,Bohodukhivskyi,Zolochivska,Chervona Zoria,50.4066,36.1299,2023-02-09,2023,2,0,1,198.05528844655592,60.00000012518091,51.23846955503982,34.404396
Kharkiv,Bohodukhivskyi,Zolochivska,Chervona Zoria,50.4066,36.1299,2023-02-10,2023,2,0,1,198.05528844655592,60.00000012518091,51.23846955503982,34.404396
Kharkiv,Bohodukhivskyi,Zolochivska,Chervona Zoria,50.4066,36.1299,2023-02-22,2023,2,0,1,198.05528844655592,60.00000012518091,51.23846955503982,34.404396
Kharkiv,Bohodukhivskyi,Zolochivska,Chervona Zoria,50.4066,36.1299,2023-02-23,2023,2,0,1,198.05528844655592,60.00000012518091,51.23846955503982,34.404396
Kharkiv,Bohodukhivskyi,Zolochivska,Chervona Zoria,50.4066,36.1299,2023-02-24,2023,2,0,1,198.05528844655592,60.00000012518091,51.23846955503982,34.404396
Kharkiv,Bohodukhivskyi,Zolochivska,Chervona Zoria,50.4066,36.1299,2023-02-26,2023,2,0,1,198.05528844655592,60.00000012518091,51.23846955503982,34.404396
Kharkiv,Bohodukhivskyi,Zolochivska,Chervona Zoria,50.4066,36.1299,2023-02-27,2023,2,0,1,198.05528844655592,60.00000012518091,51.23846955503982,34.404396
Kharkiv,Bohodukhivskyi,Zolochivska,Chervona Zoria,50.4066,36.1299,2023-03-01,2023,3,0,1,198.05528844655592,60.00000012518091,51.23846955503982,34.404396
Kharkiv,Bohodukhivskyi,Zolochivska,Chervona Zoria,50.4066,36.1299,2023-03-11,2023,3,0,1,198.05528844655592,60.00000012518091,51.23846955503982,34.404396
Kharkiv,Bohodukhivskyi,Zolochivska,Chervona Zoria,50.4066,36.1299,2023-03-18,2023,3,0,1,198.05528844655592,60.00000012518091,51.23846955503982,34.404396
Kharkiv,Bohodukhivskyi,Zolochivska,Chervona Zoria,50.4066,36.1299,2023-03-19,2023,3,0,1,198.05528844655592,60.00000012518091,51.23846955503982,34.404396
Kharkiv,Bohodukhivskyi,Zolochivska,Chervona Zoria,50.4066,36.1299,2023-03-23,2023,3,0,1,198.05528844655592,60.00000012518091,51.23846955503982,34.404396
Kharkiv,Bohodukhivskyi,Zolochivska,Chervona Zoria,50.4066,36.1299,2023-03-25,2023,3,0,1,198.05528844655592,60.00000012518091,51.23846955503982,34.404396
Kharkiv,Bohodukhivskyi,Zolochivska,Chervona Zoria,50.4066,36.1299,2023-03-28,2023,3,0,1,198.05528844655592,60.00000012518091,51.23846955503982,34.404396
Kharkiv,Bohodukhivskyi,Zolochivska,Chervona Zoria,50.4066,36.1299,2023-04-05,2023,4,0,1,198.05528844655592,60.00000012518091,51.23846955503982,34.404396
Kharkiv,Bohodukhivskyi,Zolochivska,Huriiv Kozachok,50.4198,35.9662,2023-01-10,2023,1,0,1,204.44710149494188,30.00000006606101,21.278438524937176,34.142197
Kharkiv,Bohodukhivskyi,Zolochivska,Huriiv Kozachok,50.4198,35.9662,2023-01-11,2023,1,0,1,204.44710149494188,30.00000006606101,21.278438524937176,34.142197
Kharkiv,Bohodukhivskyi,Zolochivska,Huriiv Kozachok,50.4198,35.9662,2023-01-12,2023,1,0,1,204.44710149494188,30.00000006606101,21.278438524937176,34.142197
Kharkiv,Bohodukhivskyi,Zolochivska,Huriiv Kozachok,50.4198,35.9662,2023-01-15,2023,1,0,1,204.44710149494188,30.00000006606101,21.278438524937176,34.142197
Kharkiv,Bohodukhivskyi,Zolochivska,Huriiv Kozachok,50.4198,35.9662,2023-01-20,2023,1,0,1,204.44710149494188,30.00000006606101,21.278438524937176,34.142197
Kharkiv,Bohodukhivskyi,Zolochivska,Huriiv Kozachok,50.4198,35.9662,2023-01-22,2023,1,0,1,204.44710149494188,30.00000006606101,21.278438524937176,34.142197
Kharkiv,Bohodukhivskyi,Zolochivska,Huriiv Kozachok,50.4198,35.9662,2023-01-23,2023,1,0,1,204.44710149494188,30.00000006606101,21.278438524937176,34.142197
Kharkiv,Bohodukhivskyi,Zolochivska,Huriiv Kozachok,50.4198,35.9662,2023-01-24,2023,1,0,1,204.44710149494188,30.00000006606101,21.278438524937176,34.142197
Kharkiv,Bohodukhivskyi,Zolochivska,Huriiv Kozachok,50.4198,35.9662,2023-01-27,2023,1,0,1,204.44710149494188,30.00000006606101,21.278438524937176,34.142197
Kharkiv,Bohodukhivskyi,Zolochivska,Huriiv Kozachok,50.4198,35.9662,2023-01-28,2023,1,0,1,204.44710149494188,30.00000006606101,21.278438524937176,34.142197
Kharkiv,Bohodukhivskyi,Zolochivska,Huriiv Kozachok,50.4198,35.9662,2023-02-05,2023,2,0,1,204.44710149494188,30.00000006606101,21.278438524937176,34.142197
Kharkiv,Bohodukhivskyi,Zolochivska,Huriiv Kozachok,50.4198,35.9662,2023-02-08,2023,2,0,1,204.44710149494188,30.00000006606101,21.278438524937176,34.142197
Kharkiv,Bohodukhivskyi,Zolochivska,Huriiv Kozachok,50.4198,35.9662,2023-03-07,2023,3,0,1,204.44710149494188,30.00000006606101,21.278438524937176,34.142197
Kharkiv,Bohodukhivskyi,Zolochivska,Huriiv Kozachok,50.4198,35.9662,2023-03-14,2023,3,0,1,204.44710149494188,30.00000006606101,21.278438524937176,34.142197
Kharkiv,Bohodukhivskyi,Zolochivska,Huriiv Kozachok,50.4198,35.9662,2023-04-07,2023,4,0,1,204.44710149494188,30.00000006606101,21.278438524937176,34.142197
Kharkiv,Bohodukhivskyi,Zolochivska,Huriiv Kozachok,50.4198,35.9662,2023-04-26,2023,4,0,1,204.44710149494188,30.00000006606101,21.278438524937176,34.142197
Kharkiv,Bohodukhivskyi,Zolochivska,Ivashky,50.3926,35.8246,2023-04-12,2023,4,0,1,206.64183666866313,30.00000005304312,21.292162534608153,34.04101
Kharkiv,Bohodukhivskyi,Zolochivska,Lemischyne,50.3299,35.7212,2023-01-31,2023,1,0,1,204.57377140438572,30.000000065229493,21.27923061096334,34.13701
Kharkiv,Bohodukhivskyi,Zolochivska,Lemischyne,50.3299,35.7212,2023-02-23,2023,2,0,1,204.57377140438572,30.000000065229493,21.27923061096334,34.13701
Kharkiv,Bohodukhivskyi,Zolochivska,Lemischyne,50.3299,35.7212,2023-02-24,2023,2,0,1,204.57377140438572,30.000000065229493,21.27923061096334,34.13712
Kharkiv,Bohodukhivskyi,Zolochivska,Lemischyne,50.3299,35.7212,2023-03-15,2023,3,0,1,204.57377140438572,30.000000065229493,21.27923061096334,34.13677
Kharkiv,Bohodukhivskyi,Zolochivska,Lemischyne,50.3299,35.7212,2023-03-16,2023,3,0,1,204.57377140438572,30.000000065229493,21.27923061096334,34.137016
Kharkiv,Bohodukhivskyi,Zolochivska,Liutivka,50.3128,35.812,2023-01-09,2023,1,0,1,199.50480755321342,60.00000010828949,51.24753361637908,34.366997
Kharkiv,Bohodukhivskyi,Zolochivska,Morozova Dolyna,50.308,35.7317,2023-02-23,2023,2,0,1,202.12882381167947,30.000000083296495,21.26394198534276,34.279346
Kharkiv,Bohodukhivskyi,Zolochivska,Morozova Dolyna,50.308,35.7317,2023-03-23,2023,3,0,1,202.12882381167947,30.000000083296495,21.26394198534276,34.279346
Kharkiv,Bohodukhivskyi,Zolochivska,Odnorobivka,50.4155,35.8622,2023-01-28,2023,1,0,1,207.52535263625032,30.000000048557737,21.297687293052277,34.03743
Kharkiv,Bohodukhivskyi,Zolochivska,Odnorobivka,50.4155,35.8622,2023-01-29,2023,1,0,1,207.52535263625032,30.000000048557737,21.297687293052277,34.03743
Kharkiv,Bohodukhivskyi,Zolochivska,Odnorobivka,50.4155,35.8622,2023-02-11,2023,2,0,1,207.52535263625032,30.000000048557737,21.297687293052277,34.03743
Kharkiv,Bohodukhivskyi,Zolochivska,Odnorobivka,50.4155,35.8622,2023-04-05,2023,4,0,1,207.52535263625032,30.000000048557737,21.297687293052277,34.03743
Kharkiv,Bohodukhivskyi,Zolochivska,Okip,50.4172,36.1457,2023-04-17,2023,4,0,1,198.67046033504144,60.00000011771222,51.24231631753216,34.39247
Kharkiv,Bohodukhivskyi,Zolochivska,Okip,50.4172,36.1457,2023-04-24,2023,4,0,1,198.67046033504144,60.00000011771222,51.24231631753216,34.39247
Kharkiv,Bohodukhivskyi,Zolochivska,Oleksandrivka,50.3699,35.8254,2023-01-10,2023,1,0,1,204.438393454619,30.00000006611856,21.2783840722492,34.14282
Kharkiv,Bohodukhivskyi,Zolochivska,Petrivka,50.325,35.9035,2023-01-19,2023,1,0,1,197.33054869572982,60.00000013459012,51.23393764819823,34.41617
Kharkiv,Bohodukhivskyi,Zolochivska,Petrivka,50.325,35.9035,2023-01-22,2023,1,1,1,197.33054869572982,60.01666680125678,51.37572122647159,34.474693
Kharkiv,Bohodukhivskyi,Zolochivska,Snihy,50.3431,35.9609,2023-02-08,2023,2,0,1,197.09227866145474,60.00000013783551,51.2324477097793,34.443214
Kharkiv,Bohodukhivskyi,Zolochivska,Sosnivka,50.3545,36.1062,2023-01-09,2023,1,0,1,193.51832426076302,60.000000197049786,51.2100992345072,34.720177
Kharkiv,Bohodukhivskyi,Zolochivska,Sosnivka,50.3545,36.1062,2023-01-10,2023,1,0,1,193.51832426076302,60.000000197049786,51.2100992345072,34.720177
Kharkiv,Bohodukhivskyi,Zolochivska,Sotnytskyi Kozachok,50.4307,35.9227,2023-04-12,2023,4,0,1,206.95237818017947,30.000000051421225,21.294104397461734,34.039448
Kharkiv,Bohodukhivskyi,Zolochivska,Svitlychne,50.3251,36.0542,2023-02-15,2023,2,0,1,192.2282408022513,60.00000022418347,51.20203214829426,34.9603
Kharkiv,Bohodukhivskyi,Zolochivska,Svitlychne,50.3251,36.0542,2023-02-16,2023,2,0,1,192.2282408022513,60.00000022418347,51.20203214829426,34.9603
Kharkiv,Bohodukhivskyi,Zolochivska,Tymofiivka,50.3579,35.7861,2023-01-19,2023,1,0,1,204.73722052122883,30.00000006417199,21.280252682914035,34.1282
Kharkiv,Bohodukhivskyi,Zolochivska,Tymofiivka,50.3579,35.7861,2023-02-22,2023,2,0,1,204.73722052122883,30.00000006417199,21.280252682914035,34.1282
Kharkiv,Bohodukhivskyi,Zolochivska,Tymofiivka,50.3579,35.7861,2023-02-23,2023,2,0,1,204.73722052122883,30.00000006417199,21.280252682914035,34.128536
Kharkiv,Bohodukhivskyi,Zolochivska,Tymofiivka,50.3579,35.7861,2023-03-19,2023,3,0,1,204.73722052122883,30.00000006417199,21.280252682914035,34.128536
Kharkiv,Bohodukhivskyi,Zolochivska,Tymofiivka,50.3579,35.7861,2023-03-25,2023,3,0,1,204.73722052122883,30.00000006417199,21.280252682914035,34.1282
Kharkiv,Bohodukhivskyi,Zolochivska,Tymofiivka,50.3579,35.7861,2023-03-26,2023,3,0,1,204.73722052122883,30.00000006417199,21.280252682914035,34.1282
Kharkiv,Bohodukhivskyi,Zolochivska,Tymofiivka,50.3579,35.7861,2023-03-27,2023,3,0,1,204.73722052122883,30.00000006417199,21.280252682914035,34.1282
Kharkiv,Bohodukhivskyi,Zolochivska,Tymofiivka,50.3579,35.7861,2023-03-28,2023,3,0,1,204.73722052122883,30.00000006417199,21.280252682914035,34.1282
