admin1,admin2,admin3,location,latitude,longitude,event_date,year,month,casualties,num_events,tsne_reduced,min_distance_to_battlefront,distance_score,hazard_score
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-01-29,2023,1,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-01-30,2023,1,30,1,46.74596,43.860952660656146,0.6449325594749741,52.07014856769649
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-01-31,2023,1,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-02-01,2023,2,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-02-02,2023,2,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-02-03,2023,2,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-02-13,2023,2,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-02-14,2023,2,21,1,36.109436,43.860952660656146,0.6449325594749741,44.62458239032833
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-02-15,2023,2,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-02-16,2023,2,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-02-18,2023,2,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-02-22,2023,2,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-02-28,2023,2,50,1,54.784286,43.860952660656146,0.6449325594749741,57.69697580768673
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-03-01,2023,3,40,1,50.887566,43.860952660656146,0.6449325594749741,54.969272713204305
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-03-03,2023,3,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-03-11,2023,3,25,1,37.709064,43.860952660656146,0.6449325594749741,45.74432192279903
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-03-13,2023,3,48,1,53.69826,43.860952660656146,0.6449325594749741,56.93676004840938
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-03-14,2023,3,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-03-15,2023,3,25,1,38.977848,43.860952660656146,0.6449325594749741,46.63246927692501
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-03-16,2023,3,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-03-19,2023,3,50,1,54.784286,43.860952660656146,0.6449325594749741,57.69697580768673
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-03-20,2023,3,31,1,47.9707,43.860952660656146,0.6449325594749741,52.92746744587032
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-03-21,2023,3,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-04-03,2023,4,75,1,69.79044,43.860952660656146,0.6449325594749741,68.20128641559688
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-04-04,2023,4,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-04-06,2023,4,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-04-08,2023,4,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-04-09,2023,4,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-04-10,2023,4,90,1,72.2645,43.860952660656146,0.6449325594749741,69.93312845661251
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-04-11,2023,4,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-04-12,2023,4,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-04-26,2023,4,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-05-05,2023,5,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-05-08,2023,5,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-05-09,2023,5,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-05-10,2023,5,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-05-30,2023,5,10,1,27.66302,43.860952660656146,0.6449325594749741,38.71208963825313
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-06-01,2023,6,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-06-07,2023,6,11,1,29.251709,43.860952660656146,0.6449325594749741,39.82417307331173
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-06-09,2023,6,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-06-10,2023,6,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-06-11,2023,6,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-06-12,2023,6,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-06-13,2023,6,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-06-14,2023,6,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-06-15,2023,6,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-06-18,2023,6,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-06-19,2023,6,25,1,37.709064,43.860952660656146,0.6449325594749741,45.74432192279903
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-06-20,2023,6,23,2,87.44793,43.860952660656146,0.6449325594749741,80.56152735187618
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-06-21,2023,6,23,1,39.9052,43.860952660656146,0.6449325594749741,47.281616310616414
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-06-23,2023,6,33,1,48.518353,43.860952660656146,0.6449325594749741,53.31082163288204
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-06-24,2023,6,26,1,44.44264,43.860952660656146,0.6449325594749741,50.45782289936153
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-06-27,2023,6,17,1,30.871626,43.860952660656146,0.6449325594749741,40.95811472370235
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-06-28,2023,6,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,2023-07-01,2023,7,0,1,0.0,43.860952660656146,0.6449325594749741,19.347976784249223
Donetsk,Kramatorskyi,Limanska,Zakitne,48.8964,37.9646,2023-03-29,2023,3,0,1,0.0,24.84809107842315,0.7799847499902098,23.3995424997063
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-01-04,2023,1,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-01-26,2023,1,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-02-01,2023,2,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-02-11,2023,2,0,2,60.624348,38.86734570150887,0.6779556155229229,62.775710702015814
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-02-13,2023,2,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-02-14,2023,2,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-02-17,2023,2,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-02-19,2023,2,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-02-22,2023,2,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-02-25,2023,2,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-03-09,2023,3,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-03-13,2023,3,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-03-16,2023,3,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-03-22,2023,3,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-03-30,2023,3,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-03-31,2023,3,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-04-02,2023,4,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-04-04,2023,4,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-04-05,2023,4,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-04-07,2023,4,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-04-13,2023,4,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-04-17,2023,4,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-04-20,2023,4,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-04-29,2023,4,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-05-03,2023,5,1,1,24.791027,38.86734570150887,0.6779556155229229,37.69238626964277
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-05-11,2023,5,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-05-24,2023,5,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-06-02,2023,6,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-06-07,2023,6,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2023-06-10,2023,6,0,1,0.0,38.86734570150887,0.6779556155229229,20.33866846568769
Donetsk,Kramatorskyi,Mykolaivska,Malynivka,48.7362,37.7678,2023-04-14,2023,4,0,1,0.0,22.706782224171118,0.7968667351690377,23.906002055071134
Donetsk,Kramatorskyi,Mykolaivska,Malynivka,48.7362,37.7678,2023-05-12,2023,5,0,1,0.0,22.706782224171118,0.7968667351690377,23.906002055071134
Donetsk,Kramatorskyi,Mykolaivska,Malynivka,48.7362,37.7678,2023-06-06,2023,6,0,1,0.0,22.706782224171118,0.7968667351690377,23.906002055071134
Donetsk,Kramatorskyi,Mykolaivska,Rai-Oleksandrivka,48.8107,37.8575,2023-05-28,2023,5,0,1,0.0,20.87951928736849,0.8115614321884668,24.346842965654005
Donetsk,Kramatorskyi,Mykolaivska,Rai-Oleksandrivka,48.8107,37.8575,2023-06-03,2023,6,0,1,0.0,20.87951928736849,0.8115614321884668,24.346842965654005
Donetsk,Kramatorskyi,Mykolaivska,Rai-Oleksandrivka,48.8107,37.8575,2023-06-10,2023,6,0,1,0.0,20.87951928736849,0.8115614321884668,24.346842965654005
Donetsk,Kramatorskyi,Mykolaivska,Rai-Oleksandrivka,48.8107,37.8575,2023-06-21,2023,6,0,1,0.0,20.87951928736849,0.8115614321884668,24.346842965654005
Donetsk,Kramatorskyi,Mykolaivska,Rai-Oleksandrivka,48.8107,37.8575,2023-06-22,2023,6,0,1,0.0,20.87951928736849,0.8115614321884668,24.346842965654005
Donetsk,Kramatorskyi,Mykolaivska,Rai-Oleksandrivka,48.8107,37.8575,2023-07-01,2023,7,0,1,0.0,20.87951928736849,0.8115614321884668,24.346842965654005
Donetsk,Kramatorskyi,Mykolaivska,Tykhonivka,48.7186,37.7837,2023-05-29,2023,5,0,1,0.0,20.958036777322025,0.8109244646206787,24.327733938620362
Donetsk,Kramatorskyi,Mykolaivska,Tykhonivka,48.7186,37.7837,2023-06-06,2023,6,0,1,0.0,20.958036777322025,0.8109244646206787,24.327733938620362
Donetsk,Kramatorskyi,Mykolaivska,Vasyutynske,48.7122,37.7369,2023-04-05,2023,4,0,1,0.0,23.266284510709664,0.7924206970060226,23.77262091018068
Donetsk,Kramatorskyi,Mykolaivska,Vasyutynske,48.7122,37.7369,2023-05-13,2023,5,0,1,0.0,23.266284510709664,0.7924206970060226,23.77262091018068
Donetsk,Kramatorskyi,Mykolaivska,Vasyutynske,48.7122,37.7369,2023-06-04,2023,6,0,1,0.0,23.266284510709664,0.7924206970060226,23.77262091018068
Donetsk,Kramatorskyi,Novodonetska,Iverske,48.6397,36.9539,2023-01-24,2023,1,0,1,0.0,26.67453922132913,0.7658680426109749,22.976041278329248
Donetsk,Kramatorskyi,Novodonetska,Novodonetske,48.6347,36.9822,2023-06-09,2023,6,0,1,0.0,25.369045355793222,0.7759319518507818,23.277958555523455
Donetsk,Kramatorskyi,Oleksandpivska,Levadne,48.6871,36.812,2023-06-14,2023,6,0,1,0.0,33.66635289403981,0.7141490899828742,21.42447269948623
Donetsk,Kramatorskyi,Slovianska,Andriivka,48.8177,37.5544,2023-05-20,2023,5,0,1,0.0,22.762452743267556,0.796423238780887,23.892697163426615
Donetsk,Kramatorskyi,Slovianska,Slovyansk,48.8533,37.6065,2023-01-25,2023,1,0,1,0.0,27.421906132818798,0.7601655341486361,22.804966024459087
Donetsk,Kramatorskyi,Slovianska,Slovyansk,48.8533,37.6065,2023-01-26,2023,1,0,1,0.0,27.421906132818798,0.7601655341486361,22.804966024459087
Donetsk,Kramatorskyi,Slovianska,Slovyansk,48.8533,37.6065,2023-02-01,2023,2,0,1,0.0,27.421906132818798,0.7601655341486361,22.804966024459087
Donetsk,Kramatorskyi,Slovianska,Slovyansk,48.8533,37.6065,2023-03-10,2023,3,0,1,0.0,27.421906132818798,0.7601655341486361,22.804966024459087
Donetsk,Kramatorskyi,Slovianska,Slovyansk,48.8533,37.6065,2023-03-12,2023,3,0,1,0.0,27.421906132818798,0.7601655341486361,22.804966024459087
Donetsk,Kramatorskyi,Slovianska,Slovyansk,48.8533,37.6065,2023-03-20,2023,3,0,1,0.0,27.421906132818798,0.7601655341486361,22.804966024459087
Donetsk,Kramatorskyi,Slovianska,Slovyansk,48.8533,37.6065,2023-03-27,2023,3,4,1,16.371523,27.421906132818798,0.7601655341486361,34.265031866133896
Donetsk,Kramatorskyi,Slovianska,Slovyansk,48.8533,37.6065,2023-04-06,2023,4,0,1,0.0,27.421906132818798,0.7601655341486361,22.804966024459087
Donetsk,Kramatorskyi,Slovianska,Slovyansk,48.8533,37.6065,2023-04-12,2023,4,0,1,0.0,27.421906132818798,0.7601655341486361,22.804966024459087
Donetsk,Kramatorskyi,Slovianska,Slovyansk,48.8533,37.6065,2023-04-13,2023,4,0,1,0.0,27.421906132818798,0.7601655341486361,22.804966024459087
Donetsk,Kramatorskyi,Slovianska,Slovyansk,48.8533,37.6065,2023-04-14,2023,4,15,1,55.738438,27.421906132818798,0.7601655341486361,61.82187276274034
Donetsk,Kramatorskyi,Slovianska,Slovyansk,48.8533,37.6065,2023-04-17,2023,4,0,1,0.0,27.421906132818798,0.7601655341486361,22.804966024459087
Donetsk,Kramatorskyi,Slovianska,Slovyansk,48.8533,37.6065,2023-04-22,2023,4,0,1,0.0,27.421906132818798,0.7601655341486361,22.804966024459087
Donetsk,Kramatorskyi,Slovianska,Slovyansk,48.8533,37.6065,2023-05-05,2023,5,0,1,0.0,27.421906132818798,0.7601655341486361,22.804966024459087
Donetsk,Kramatorskyi,Slovianska,Slovyansk,48.8533,37.6065,2023-05-11,2023,5,2,1,18.411251,27.421906132818798,0.7601655341486361,35.69284158140489
Donetsk,Kramatorskyi,Slovianska,Slovyansk,48.8533,37.6065,2023-05-20,2023,5,0,1,0.0,27.421906132818798,0.7601655341486361,22.804966024459087
Donetsk,Kramatorskyi,Slovianska,Slovyansk,48.8533,37.6065,2023-05-21,2023,5,0,1,0.0,27.421906132818798,0.7601655341486361,22.804966024459087
Donetsk,Kramatorskyi,Slovianska,Slovyansk,48.8533,37.6065,2023-05-31,2023,5,0,1,0.0,27.421906132818798,0.7601655341486361,22.804966024459087
Donetsk,Kramatorskyi,Slovianska,Slovyansk,48.8533,37.6065,2023-06-03,2023,6,0,1,0.0,27.421906132818798,0.7601655341486361,22.804966024459087
Donetsk,Kramatorskyi,Sviatohirska,Krasnopillia,48.988,37.4129,2023-01-06,2023,1,0,1,0.0,26.068838544705347,0.7705209877619097,23.115629632857292
Donetsk,Kramatorskyi,Sviatohirska,Svyatohirsk,49.0333,37.5666,2023-02-28,2023,2,1,1,24.791027,36.515386609102194,0.6940898457699607,38.1764131770539
Donetsk,Kramatorskyi,Sviatohirska,Svyatohirsk,49.0333,37.5666,2023-03-22,2023,3,0,1,0.0,36.515386609102194,0.6940898457699607,20.822695373098824
Donetsk,Kramatorskyi,Sviatohirska,Svyatohirsk,49.0333,37.5666,2023-04-29,2023,4,0,1,0.0,36.515386609102194,0.6940898457699607,20.822695373098824
Donetsk,Kramatorskyi,Sviatohirska,Svyatohirsk,49.0333,37.5666,2023-05-16,2023,5,4,1,16.371523,36.515386609102194,0.6940898457699607,32.28276121477363
Donetsk,Mariupolskyi,Manhushska,Urzuf,46.9157,37.0985,2023-05-28,2023,5,0,1,0.0,144.58568185838612,0.2355441714467751,7.066325143403255
Donetsk,Mariupolskyi,Manhushska,Urzuf,46.9157,37.0985,2023-06-20,2023,6,0,1,0.0,144.58568185838612,0.2355441714467751,7.066325143403255
Donetsk,Mariupolskyi,Manhushska,Yurivka,46.9362,37.194,2023-05-30,2023,5,0,1,0.0,140.1412245836727,0.2462489542014241,7.3874686260427245
Donetsk,Mariupolskyi,Mariupolska,Agrobaza,47.0979,37.4475,2023-05-19,2023,5,0,1,0.0,118.00350408017282,0.3072679714964217,9.218039144892652
Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2023-01-20,2023,1,4,1,16.371523,113.05800966641976,0.3228459202495753,21.145443449162066
Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2023-01-24,2023,1,0,1,0.0,113.05800966641976,0.3228459202495753,9.685377607487261
Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2023-02-02,2023,2,0,1,0.0,113.05800966641976,0.3228459202495753,9.685377607487261
Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2023-02-06,2023,2,0,1,0.0,113.05800966641976,0.3228459202495753,9.685377607487261
Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2023-02-07,2023,2,0,1,0.0,113.05800966641976,0.3228459202495753,9.685377607487261
Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2023-02-21,2023,2,0,1,0.0,113.05800966641976,0.3228459202495753,9.685377607487261
Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2023-02-22,2023,2,0,1,0.0,113.05800966641976,0.3228459202495753,9.685377607487261
Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2023-02-23,2023,2,0,1,0.0,113.05800966641976,0.3228459202495753,9.685377607487261
Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2023-02-24,2023,2,0,1,0.0,113.05800966641976,0.3228459202495753,9.685377607487261
Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2023-02-25,2023,2,25,1,37.709064,113.05800966641976,0.3228459202495753,36.081722746037066
Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2023-03-10,2023,3,0,1,0.0,113.05800966641976,0.3228459202495753,9.685377607487261
Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2023-03-11,2023,3,0,1,0.0,113.05800966641976,0.3228459202495753,9.685377607487261
Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2023-03-13,2023,3,0,1,0.0,113.05800966641976,0.3228459202495753,9.685377607487261
Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2023-03-27,2023,3,0,1,0.0,113.05800966641976,0.3228459202495753,9.685377607487261
Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2023-04-17,2023,4,0,1,0.0,113.05800966641976,0.3228459202495753,9.685377607487261
Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2023-05-19,2023,5,0,1,0.0,113.05800966641976,0.3228459202495753,9.685377607487261
Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2023-05-22,2023,5,0,1,0.0,113.05800966641976,0.3228459202495753,9.685377607487261
Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2023-05-26,2023,5,250,1,78.88695,113.05800966641976,0.3228459202495753,64.90624094977241
Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2023-05-28,2023,5,100,1,73.80049,113.05800966641976,0.3228459202495753,61.34572077765328
Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2023-05-30,2023,5,100,1,73.58255,113.05800966641976,0.3228459202495753,61.1931634046064
Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2023-06-05,2023,6,0,1,0.0,113.05800966641976,0.3228459202495753,9.685377607487261
Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2023-06-08,2023,6,0,1,0.0,113.05800966641976,0.3228459202495753,9.685377607487261
Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2023-06-23,2023,6,4,1,16.371523,113.05800966641976,0.3228459202495753,21.145443449162066
Donetsk,Mariupolskyi,Mariupolska,Staryi Krym,47.1614,37.4869,2023-05-28,2023,5,0,1,0.0,110.51579612609272,0.3311585678853189,9.934757036559567
Donetsk,Mariupolskyi,Nikolska,Fedorivka,47.2072,37.1176,2023-03-28,2023,3,0,1,0.0,113.94835173447862,0.31998424545777915,9.599527363733376
Donetsk,Mariupolskyi,Nikolska,Nikolske,47.2053,37.3214,2023-02-13,2023,2,0,2,60.624348,108.70468684780737,0.3372108527463531,52.55336781871872
Donetsk,Mariupolskyi,Nikolska,Nikolske,47.2053,37.3214,2023-03-03,2023,3,0,1,0.0,108.70468684780737,0.3372108527463531,10.116325582390594
Donetsk,Mariupolskyi,Nikolska,Nikolske,47.2053,37.3214,2023-03-06,2023,3,0,1,0.0,108.70468684780737,0.3372108527463531,10.116325582390594
Donetsk,Mariupolskyi,Nikolska,Nikolske,47.2053,37.3214,2023-03-24,2023,3,0,1,0.0,108.70468684780737,0.3372108527463531,10.116325582390594
Donetsk,Mariupolskyi,Nikolska,Nikolske,47.2053,37.3214,2023-04-04,2023,4,0,1,0.0,108.70468684780737,0.3372108527463531,10.116325582390594
Donetsk,Mariupolskyi,Nikolska,Nikolske,47.2053,37.3214,2023-04-28,2023,4,0,1,0.0,108.70468684780737,0.3372108527463531,10.116325582390594
Donetsk,Mariupolskyi,Nikolska,Nikolske,47.2053,37.3214,2023-05-27,2023,5,0,1,0.0,108.70468684780737,0.3372108527463531,10.116325582390594
Donetsk,Mariupolskyi,Nikolska,Nikolske,47.2053,37.3214,2023-05-28,2023,5,0,1,0.0,108.70468684780737,0.3372108527463531,10.116325582390594
Donetsk,Mariupolskyi,Nikolska,Respublika,47.2549,37.2003,2023-05-13,2023,5,50,1,54.784286,106.59989214864501,0.3443836706411949,48.680509142673344
Donetsk,Pokrovskyi,Avdiivska,Avdiivka,48.1394,37.7497,2023-01-01,2023,1,0,1,0.0,0.0,1.0,30.000000000000004
Donetsk,Pokrovskyi,Avdiivska,Avdiivka,48.1394,37.7497,2023-01-02,2023,1,0,1,0.0,0.0,1.0,30.000000000000004
