admin1,admin2,admin3,location,latitude,longitude,year,month,casualties,num_events,min_distance_to_battlefront,hazard_score,pca_hazard_score,hazard_score_tsne
Kharkiv,Kupianskyi,Dvorichanska,Odradne,50.0628,37.723,2023,4,0,1,146.72413088975435,50.8695864411336,50.01529303077231,41.8231
Kharkiv,Kupianskyi,Dvorichanska,Pershotravneve,49.741,37.913,2023,1,0,4,117.2390385329962,53.47866576534904,50.93330228282613,69.81142
Kharkiv,Kupianskyi,Dvorichanska,Pershotravneve,49.741,37.913,2023,2,0,2,117.2390385329962,51.73953533056643,50.3191973422505,62.698673
Kharkiv,Kupianskyi,Dvorichanska,Pershotravneve,49.741,37.913,2023,3,16,2,117.2390385329962,51.83387495320794,51.16121183679067,63.767887
Kharkiv,Kupianskyi,Dvorichanska,Pershotravneve,49.741,37.913,2023,4,6,1,117.2390385329962,50.90534747166569,50.32790030741524,43.971462
Kharkiv,Kupianskyi,Dvorichanska,Petro-Ivanivka,49.9259,37.6924,2023,3,0,1,131.4243960680652,50.86966322978692,50.01365945966522,42.741722
Kharkiv,Kupianskyi,Dvorichanska,Petro-Ivanivka,49.9259,37.6924,2023,4,0,2,131.4243960680652,51.73922844717823,50.32071192995304,62.29648
Kharkiv,Kupianskyi,Dvorichanska,Putnykove,49.9061,37.6344,2023,3,0,3,128.31298496352804,52.608829437312146,50.627432191131234,65.438995
Kharkiv,Kupianskyi,Dvorichanska,Ridkodub,49.9223,37.6062,2023,1,0,1,129.64779322670043,50.8696822853068,50.0134697696409,42.825356
Kharkiv,Kupianskyi,Dvorichanska,Ridkodub,49.9223,37.6062,2023,2,0,1,129.64779322670043,50.8696822853068,50.0134697696409,42.825356
Kharkiv,Kupianskyi,Dvorichanska,Ridkodub,49.9223,37.6062,2023,3,0,1,129.64779322670043,50.8696822853068,50.0134697696409,42.825363
Kharkiv,Kupianskyi,Dvorichanska,Ridkodub,49.9223,37.6062,2023,4,0,2,129.64779322670043,51.739247502698106,50.32052223992872,62.34097
Kharkiv,Kupianskyi,Dvorichanska,Stroivka,50.0432,37.8765,2023,2,0,2,147.63507077722707,51.739149810614016,50.32244276320865,61.789352
Kharkiv,Kupianskyi,Dvorichanska,Stroivka,50.0432,37.8765,2023,3,0,1,147.63507077722707,50.86958459322271,50.01539029292083,41.767963
Kharkiv,Kupianskyi,Dvorichanska,Stroivka,50.0432,37.8765,2023,4,0,1,147.63507077722707,50.86958459322271,50.01539029292083,41.767963
Kharkiv,Kupianskyi,Dvorichanska,Tavilzhanka,49.8393,37.7755,2023,1,0,5,123.83902665944595,69.3480353581312,66.2410594417923,70.11194
Kharkiv,Kupianskyi,Dvorichanska,Tavilzhanka,49.8393,37.7755,2023,4,0,1,123.83902665944595,50.86977448856598,50.01284956064102,43.122322
Kharkiv,Kupianskyi,Dvorichanska,Tokarivka,49.791,37.9115,2023,4,0,1,122.27637845488142,50.86980988380791,50.012682714810865,43.224384
Kharkiv,Kupianskyi,Dvorichanska,Topoli,49.9623,37.9074,2023,1,0,3,139.86159415764897,52.608737808052695,50.628665250038885,65.18414
Kharkiv,Kupianskyi,Dvorichanska,Topoli,49.9623,37.9074,2023,2,0,1,139.86159415764897,50.869607373270085,50.01456030946324,42.211826
Kharkiv,Kupianskyi,Dvorichanska,Topoli,49.9623,37.9074,2023,3,0,2,139.86159415764897,51.73917259066139,50.321612779751064,62.020184
Kharkiv,Kupianskyi,Dvorichanska,Topoli,49.9623,37.9074,2023,4,0,11,139.86159415764897,84.56525954718313,78.08508501234145,79.735664
Kharkiv,Kupianskyi,Dvorichanska,Vilshana,49.7926,37.7619,2023,1,30,14,118.60260014715911,87.35115312038423,80.58274975208238,80.72067
Kharkiv,Kupianskyi,Dvorichanska,Vilshana,49.7926,37.7619,2023,2,0,1,118.60260014715911,50.86991850184444,50.01229046107788,43.487545
Kharkiv,Kupianskyi,Dvorichanska,Vilshana,49.7926,37.7619,2023,3,21,6,118.60260014715911,70.34156534351794,67.65269683660097,76.12835
Kharkiv,Kupianskyi,Dvorichanska,Vilshana,49.7926,37.7619,2023,4,0,3,118.60260014715911,52.60904893662705,50.626395401653525,65.62533
Kharkiv,Kupianskyi,Dvorichanska,Zapadne,49.8219,37.6145,2023,1,0,6,118.86780910676806,70.21773534253235,66.5475811291969,75.305786
Kharkiv,Kupianskyi,Dvorichanska,Zapadne,49.8219,37.6145,2023,2,0,7,118.86780910676806,71.08730055992365,66.85463359948473,75.41344
Kharkiv,Kupianskyi,Dvorichanska,Zapadne,49.8219,37.6145,2023,3,0,17,118.86780910676806,89.7829527338367,79.92515830236293,87.85618
Kharkiv,Kupianskyi,Dvorichanska,Zapadne,49.8219,37.6145,2023,4,0,20,118.86780910676806,92.39164838601062,80.8463157132264,88.9189
Kharkiv,Kupianskyi,Kindrashivska,Holubivka,49.7499,37.6305,2023,2,0,4,111.36514535312142,53.47898939244226,50.932675120179425,69.736694
Kharkiv,Kupianskyi,Kindrashivska,Holubivka,49.7499,37.6305,2023,3,0,1,111.36514535312142,50.870293740268345,50.01151770931596,44.040546
Kharkiv,Kupianskyi,Kindrashivska,Hrushivka,49.6694,37.4958,2023,1,0,1,100.52942522334911,50.87171816043163,50.010360766431994,45.03836
Kharkiv,Kupianskyi,Kindrashivska,Husynka,49.8259,37.4274,2023,4,0,1,117.03789875419832,50.86997833969665,50.01212339602633,43.583714
Kharkiv,Kupianskyi,Kindrashivska,Kindrashivka,49.7686,37.5795,2023,1,0,1,112.53324379376642,50.87021342380418,50.01164242859281,43.922485
Kharkiv,Kupianskyi,Kindrashivska,Kindrashivka,49.7686,37.5795,2023,3,0,4,112.53324379376642,53.478909075978095,50.932799839456266,69.75167
Kharkiv,Kupianskyi,Kindrashivska,Kindrashivka,49.7686,37.5795,2023,4,0,8,112.53324379376642,71.95716994554331,67.16100972060755,75.68287
Kharkiv,Kupianskyi,Kindrashivska,Monachynivka,49.8256,37.5229,2023,2,0,1,117.97100882246679,50.869941534695315,50.01222302531174,43.527023
Kharkiv,Kupianskyi,Kindrashivska,Moskovka,49.7295,37.5657,2023,1,0,1,108.07402853285213,50.87057766971494,50.0111663128107,44.394733
Kharkiv,Kupianskyi,Kupianska,Kivsharivka,49.63,37.6733,2023,1,0,2,99.43606318380675,61.741532123125005,80.31729649713849,63.206856
Kharkiv,Kupianskyi,Kupianska,Kivsharivka,49.63,37.6733,2023,2,0,2,99.43606318380675,61.741532123125005,80.31729649713849,63.206856
Kharkiv,Kupianskyi,Kupianska,Kupiansk,49.7106,37.6152,2023,1,0,28,106.85906063866788,99.3489693336834,83.30145328699703,94.896805
Kharkiv,Kupianskyi,Kupianska,Kupiansk,49.7106,37.6152,2023,2,1,24,106.85906063866788,95.87660469053326,82.12586931175451,95.97121
Kharkiv,Kupianskyi,Kupianska,Kupiansk,49.7106,37.6152,2023,3,2,23,106.85906063866788,95.01293569955706,81.87144274737545,95.958786
Kharkiv,Kupianskyi,Kupianska,Kupiansk,49.7106,37.6152,2023,4,2,7,106.85906063866788,71.09989222129619,66.95860322277032,75.57974
Kharkiv,Kupianskyi,Kupianska,Kupiansk-Vuzlovyi,49.6604,37.6439,2023,1,0,1,102.03175052082479,50.871417841798525,50.010521171512735,44.914974
Kharkiv,Kupianskyi,Kupianska,Kupiansk-Vuzlovyi,49.6604,37.6439,2023,2,0,1,102.03175052082479,50.871417841798525,50.010521171512735,44.914955
Kharkiv,Kupianskyi,Kurylivska,Kolisnykivka,49.5713,37.7169,2023,1,0,1,94.35406223959544,60.87355753557438,80.00970141549136,45.543785
Kharkiv,Kupianskyi,Kurylivska,Kolisnykivka,49.5713,37.7169,2023,3,0,1,94.35406223959544,60.87355753557438,80.00970141549136,45.5438
Kharkiv,Kupianskyi,Kurylivska,Kruhliakivka,49.5204,37.7208,2023,1,0,2,89.21355027440666,61.74580579559402,80.31620502712771,63.42879
Kharkiv,Kupianskyi,Kurylivska,Kruhliakivka,49.5204,37.7208,2023,2,0,2,89.21355027440666,61.74580579559402,80.31620502712771,63.42879
Kharkiv,Kupianskyi,Kurylivska,Kruhliakivka,49.5204,37.7208,2023,3,0,1,89.21355027440666,60.87624057820272,80.0091525568399,45.90812
Kharkiv,Kupianskyi,Kurylivska,Kurylivka,49.6603,37.6987,2023,1,0,3,103.21053549509287,52.61034227222801,50.62475197237928,65.889534
Kharkiv,Kupianskyi,Kurylivska,Kurylivka,49.6603,37.6987,2023,2,0,6,103.21053549509287,70.21903792440192,66.54590938324274,75.44537
Kharkiv,Kupianskyi,Kurylivska,Novoosynove,49.6193,37.7098,2023,2,0,1,99.17019120112154,60.87203161632264,80.01021563937898,45.146618
Kharkiv,Kupianskyi,Kurylivska,Novoosynove,49.6193,37.7098,2023,3,0,1,99.17019120112154,60.87203161632264,80.01021563937898,45.14662
Kharkiv,Kupianskyi,Kurylivska,Novoosynove,49.6193,37.7098,2023,4,0,1,99.17019120112154,60.87203161632264,80.01021563937898,45.14662
Kharkiv,Kupianskyi,Kurylivska,Podoly,49.6835,37.6761,2023,1,0,2,105.16295489777929,51.740485003067505,50.31790796426171,63.057972
Kharkiv,Kupianskyi,Kurylivska,Podoly,49.6835,37.6761,2023,2,0,1,105.16295489777929,50.8709197856762,50.010855493973885,44.627754
Kharkiv,Kupianskyi,Kurylivska,Podoly,49.6835,37.6761,2023,3,1,2,105.16295489777929,51.7463812294826,50.37053387017047,63.052414
Kharkiv,Kupianskyi,Kurylivska,Podoly,49.6835,37.6761,2023,4,0,2,105.16295489777929,51.740485003067505,50.31790796426171,63.057972
Kharkiv,Kupianskyi,Petpopavlivska,Berestove,49.5403,37.8941,2023,1,70,6,96.11851796460478,65.63347369177023,100.0,90.20964
Kharkiv,Kupianskyi,Petpopavlivska,Berestove,49.5403,37.8941,2023,2,28,7,96.11851796460478,66.25539739972757,98.32572999572567,76.21265
Kharkiv,Kupianskyi,Petpopavlivska,Berestove,49.5403,37.8941,2023,3,42,6,96.11851796460478,65.4683793521476,98.7554402081605,76.302376
Kharkiv,Kupianskyi,Petpopavlivska,Berestove,49.5403,37.8941,2023,4,0,3,96.11851796460478,62.61204219053972,80.62399474912908,65.98676
Kharkiv,Kupianskyi,Petpopavlivska,Ivanivka,49.6608,37.8915,2023,1,0,11,108.50761544272031,84.56618688310671,78.08173731028529,80.00551
Kharkiv,Kupianskyi,Petpopavlivska,Ivanivka,49.6608,37.8915,2023,2,17,2,108.50761544272031,51.84033577564158,51.212905478143846,63.765846
Kharkiv,Kupianskyi,Petpopavlivska,Kotliarivka,49.6312,37.9063,2023,1,0,20,106.03165142104643,92.3925462114108,80.84494518121615,89.005264
Kharkiv,Kupianskyi,Petpopavlivska,Kotliarivka,49.6312,37.9063,2023,2,0,12,106.03165142104643,85.43602447228037,78.38852541891357,79.93757
Kharkiv,Kupianskyi,Petpopavlivska,Kotliarivka,49.6312,37.9063,2023,3,0,1,106.03165142104643,50.87080708097602,50.01094824574755,44.55873
Kharkiv,Kupianskyi,Petpopavlivska,Krokhmalne,49.5741,37.9163,2023,1,8,20,99.65506089220047,97.44082382280844,100.0,89.1498
Kharkiv,Kupianskyi,Petpopavlivska,Krokhmalne,49.5741,37.9163,2023,2,35,11,99.65506089220047,89.77393497949426,100.0,80.71238
Kharkiv,Kupianskyi,Petpopavlivska,Krokhmalne,49.5741,37.9163,2023,3,27,20,99.65506089220047,97.55285212469524,100.0,89.50129
Kharkiv,Kupianskyi,Petpopavlivska,Krokhmalne,49.5741,37.9163,2023,4,17,9,99.65506089220047,67.92867246923994,98.36132757225116,80.526405
Kharkiv,Kupianskyi,Petpopavlivska,Kucherivka,49.7182,37.6713,2023,1,0,5,108.75395677040557,69.34877198793187,66.23944879071851,69.94555
Kharkiv,Kupianskyi,Petpopavlivska,Kucherivka,49.7182,37.6713,2023,2,0,9,108.75395677040557,72.82703285749709,67.4676586718698,80.15893
Kharkiv,Kupianskyi,Petpopavlivska,Kucherivka,49.7182,37.6713,2023,3,0,2,108.75395677040557,51.740076335757955,50.318291379855054,62.957237
Kharkiv,Kupianskyi,Petpopavlivska,Kucherivka,49.7182,37.6713,2023,4,0,3,108.75395677040557,52.60964155314926,50.62534385014287,65.81666
Kharkiv,Kupianskyi,Petpopavlivska,Kyslivka,49.6407,37.9048,2023,1,20,20,106.92522719597784,92.51036458335547,81.89755870755268,89.39788
Kharkiv,Kupianskyi,Petpopavlivska,Kyslivka,49.6407,37.9048,2023,2,7,15,106.92522719597784,88.08588755300273,79.67815957929967,87.60105
Kharkiv,Kupianskyi,Petpopavlivska,Kyslivka,49.6407,37.9048,2023,3,19,9,106.92522719597784,72.93925096563603,68.46735562847788,80.52623
Kharkiv,Kupianskyi,Petpopavlivska,Kyslivka,49.6407,37.9048,2023,4,25,7,106.92522719597784,71.23549788934399,68.1690061233548,76.179085
Kharkiv,Kupianskyi,Petpopavlivska,Orlianka,49.6865,37.9286,2023,1,0,8,112.00133207109174,71.95720535786478,67.16095292775252,75.68455
Kharkiv,Kupianskyi,Petpopavlivska,Orlianka,49.6865,37.9286,2023,3,3,1,112.00133207109174,50.88793751537093,50.16946335346406,44.031223
Kharkiv,Kupianskyi,Petpopavlivska,Petropavlivka,49.7162,37.7171,2023,1,0,6,109.52597172937038,70.21826692801106,66.54658368997298,75.39791
Kharkiv,Kupianskyi,Petpopavlivska,Petropavlivka,49.7162,37.7171,2023,2,0,1,109.52597172937038,50.870440841054545,50.01132133853387,44.254414
Kharkiv,Kupianskyi,Petpopavlivska,Petropavlivka,49.7162,37.7171,2023,3,0,4,109.52597172937038,53.47913649322846,50.93247874939733,69.71098
Kharkiv,Kupianskyi,Petpopavlivska,Petropavlivka,49.7162,37.7171,2023,4,0,3,109.52597172937038,52.609571275837155,50.62542627910951,65.80505
Kharkiv,Kupianskyi,Petpopavlivska,Pischane,49.5693,37.8295,2023,1,15,4,97.40337728665452,63.56964729841937,81.72057299402505,69.63576
Kharkiv,Kupianskyi,Petpopavlivska,Pischane,49.5693,37.8295,2023,2,14,7,97.40337728665452,66.17244672417817,97.58910449897975,76.00112
Kharkiv,Kupianskyi,Petpopavlivska,Pischane,49.5693,37.8295,2023,3,0,5,97.40337728665452,64.35076911958424,96.23823687568145,69.761314
Kharkiv,Kupianskyi,Petpopavlivska,Pischane,49.5693,37.8295,2023,4,3,3,97.40337728665452,62.62932736404693,80.78200965283209,65.97923
Kharkiv,Kupianskyi,Petpopavlivska,Synkivka,49.7634,37.7053,2023,1,74,13,114.2712367880126,86.74121337597145,82.5907746768994,90.61921
Kharkiv,Kupianskyi,Petpopavlivska,Synkivka,49.7634,37.7053,2023,2,0,15,114.2712367880126,88.04402305603708,79.31056258022676,87.63749
Kharkiv,Kupianskyi,Petpopavlivska,Synkivka,49.7634,37.7053,2023,3,88,8,114.2712367880126,72.47593445882626,71.79227500818295,90.31216
Kharkiv,Kupianskyi,Petpopavlivska,Synkivka,49.7634,37.7053,2023,4,37,8,114.2712367880126,72.17522691165644,69.10835380683616,76.28292
Kharkiv,Kupianskyi,Petpopavlivska,Tabaivka,49.5959,37.8752,2023,1,10,13,101.51725363258802,86.36526052620636,79.221354940602,80.178
Kharkiv,Kupianskyi,Petpopavlivska,Tabaivka,49.5959,37.8752,2023,2,21,11,101.51725363258802,84.69098858198979,79.18613496502273,80.62346
Kharkiv,Kupianskyi,Petpopavlivska,Tabaivka,49.5959,37.8752,2023,3,20,5,101.51725363258802,69.46770105122685,67.29119423738705,76.10333
Kharkiv,Kupianskyi,Petpopavlivska,Tabaivka,49.5959,37.8752,2023,4,0,2,101.51725363258802,51.74108087075106,50.317518708348366,63.152702
Kharkiv,Kupianskyi,Petpopavlivska,Tymkivka,49.699,37.8833,2023,2,45,1,112.10392182649537,51.13557204742858,52.37976235526371,63.84992
Kharkiv,Kupianskyi,Petpopavlivska,Tymkivka,49.699,37.8833,2023,4,7,2,112.10392182649537,51.7810806610463,50.687030401018625,62.876816
Kharkiv,Kupianskyi,Shevchenkivska,Oleksandrivka,49.6534,37.2055,2023,1,0,1,97.19125178683548,60.872571346094134,80.01000434563517,45.3174
Kharkiv,Kupianskyi,Shevchenkivska,Oleksandrivka,49.6534,37.2055,2023,2,0,2,97.19125178683548,61.74213656348544,80.31705681592298,63.263577
Kharkiv,Kupianskyi,Shevchenkivska,Shevchenkove,49.6959,37.1735,2023,1,2,1,102.0130276139466,50.88321376652932,50.115770984262944,44.86121
Kharkiv,Kupianskyi,Shevchenkivska,Shevchenkove,49.6959,37.1735,2023,2,0,1,102.0130276139466,50.87142131369914,50.01051917244543,44.916595
Kharkiv,Kupianskyi,Shevchenkivska,Shevchenkove,49.6959,37.1735,2023,3,0,1,102.0130276139466,50.87142131369914,50.01051917244543,44.916595
Kharkiv,Kupianskyi,Velykoburlutska,Ambarne,50.1093,37.6373,2023,1,0,3,150.47491283824655,52.60871023788388,50.62979844685237,64.95992
Kharkiv,Kupianskyi,Velykoburlutska,Ambarne,50.1093,37.6373,2023,2,0,3,150.47491283824655,52.60871023788388,50.62979844685237,64.9598
Kharkiv,Kupianskyi,Velykoburlutska,Ambarne,50.1093,37.6373,2023,3,0,7,150.47491283824655,71.08697110744909,66.85800832800365,73.64481
Kharkiv,Kupianskyi,Velykoburlutska,Ambarne,50.1093,37.6373,2023,4,0,2,150.47491283824655,51.73914502049257,50.32274597656455,61.69976
Kharkiv,Kupianskyi,Velykoburlutska,Hryhorivka,50.0571,37.6174,2023,1,0,3,144.5071082773008,52.60872214364236,50.62916125717443,65.087616
Kharkiv,Kupianskyi,Velykoburlutska,Hryhorivka,50.0571,37.6174,2023,2,0,1,144.5071082773008,50.86959170885975,50.01505631659879,41.938164
Kharkiv,Kupianskyi,Velykoburlutska,Hryhorivka,50.0571,37.6174,2023,3,27,3,144.5071082773008,52.767920256849905,52.050060716710966,63.858803
Kharkiv,Kupianskyi,Velykoburlutska,Khatnie,50.1225,37.5655,2023,1,0,3,151.04383561436572,52.60870943123327,50.62985919142213,64.9447
Kharkiv,Kupianskyi,Velykoburlutska,Khatnie,50.1225,37.5655,2023,4,0,1,151.04383561436572,50.86957899645066,50.01575425084649,41.522614
Kharkiv,Kupianskyi,Velykoburlutska,Shypuvate,49.9381,37.4089,2023,1,0,1,129.31656125623962,50.86968622790572,50.01343440360462,42.840843
Kharkiv,Kupianskyi,Velykoburlutska,Velykyi Burluk,50.0617,37.3837,2023,2,0,2,142.87330654643876,51.739161628069525,50.32193434390878,61.92128
Kharkiv,Kupianskyi,Velykoburlutska,Velykyi Burluk,50.0617,37.3837,2023,3,0,3,142.87330654643876,52.60872684546083,50.6289868141966,65.11964
Kharkiv,Kupianskyi,Velykoburlutska,Velykyi Burluk,50.0617,37.3837,2023,4,0,4,142.87330654643876,53.478292062852134,50.93603928448442,70.36802
Kharkiv,Kupianskyi,Velykoburlutska,Zamist,50.072,37.3957,2023,2,0,1,144.0771981479651,50.869592872590566,50.015010414576686,41.960762
Kharkiv,Kupianskyi,Velykoburlutska,Zelenyi Hai,49.9758,37.1758,2023,1,0,1,133.09465517735234,50.86964815329341,50.01383779524123,42.656662
Kharkiv,Kupianskyi,Vilhuvatska,Anyskyne,50.2107,37.5212,2023,2,0,1,160.31839203586,50.86957066782052,50.01674450640176,40.768017
Kharkiv,Kupianskyi,Vilhuvatska,Anyskyne,50.2107,37.5212,2023,3,0,1,160.31839203586,50.86957066782052,50.01674450640176,40.768017
Kharkiv,Kupianskyi,Vilhuvatska,Chuhunivka,50.1824,37.6008,2023,1,0,5,158.0187056180288,69.34783294665166,66.24470884726549,71.63363
Kharkiv,Kupianskyi,Vilhuvatska,Chuhunivka,50.1824,37.6008,2023,2,0,2,158.0187056180288,51.73913729447776,50.32355143640203,61.344456
Kharkiv,Kupianskyi,Vilhuvatska,Chuhunivka,50.1824,37.6008,2023,3,0,1,158.0187056180288,50.86957207708645,50.016498966114206,40.94354
Kharkiv,Kupianskyi,Vilhuvatska,Chuhunivka,50.1824,37.6008,2023,4,0,3,158.0187056180288,52.60870251186906,50.63060390668985,64.72713
Kharkiv,Kupianskyi,Vilhuvatska,Dovzhanka,50.1851,37.4568,2023,4,0,1,156.9814598415633,50.86957282681607,50.016388218133855,41.020126
Kharkiv,Kupianskyi,Vilhuvatska,Komisarove,50.2878,37.504,2023,1,0,1,168.68839952911682,50.8695675774668,50.01763818217892,39.761047
Kharkiv,Kupianskyi,Vilhuvatska,Komisarove,50.2878,37.504,2023,2,0,1,168.68839952911682,50.8695675774668,50.01763818217892,39.761047
Kharkiv,Kupianskyi,Vilhuvatska,Komisarove,50.2878,37.504,2023,3,0,3,168.68839952911682,52.60869801224941,50.63174312275456,64.48859
Kharkiv,Kupianskyi,Vilhuvatska,Komisarove,50.2878,37.504,2023,4,0,2,168.68839952911682,51.73913279485811,50.324690652466735,60.779224
Kharkiv,Kupianskyi,Vilhuvatska,Lobanivka,50.2676,37.4401,2023,3,0,1,166.00969304045068,50.86956830243018,50.01735217346208,40.180832
Kharkiv,Kupianskyi,Vilhuvatska,Milove,50.1592,37.6581,2023,1,0,2,156.2043562181376,51.739138659121714,50.32335771613221,61.43604
Kharkiv,Kupianskyi,Vilhuvatska,Milove,50.1592,37.6581,2023,3,0,2,156.2043562181376,51.739138659121714,50.32335771613221,61.43604
Kharkiv,Kupianskyi,Vilhuvatska,Milove,50.1592,37.6581,2023,4,0,2,156.2043562181376,51.739138659121714,50.32335771613221,61.43604
Kharkiv,Kupianskyi,Vilhuvatska,Potykhonove,50.2923,37.5443,2023,2,0,1,169.52655509139223,50.86956738771875,50.0177276730574,39.65397
Kharkiv,Kupianskyi,Vilhuvatska,Potykhonove,50.2923,37.5443,2023,3,0,1,169.52655509139223,50.86956738771875,50.0177276730574,39.65397
Kharkiv,Kupianskyi,Vilhuvatska,Potykhonove,50.2923,37.5443,2023,4,0,1,169.52655509139223,50.86956738771875,50.0177276730574,39.65397
Kharkiv,Kupianskyi,Vilhuvatska,Rublene,50.2885,37.573,2023,2,0,3,169.38085642057078,52.608697854354226,50.63181705721055,64.4775
Kharkiv,Kupianskyi,Vilhuvatska,Rublene,50.2885,37.573,2023,4,0,2,169.38085642057078,51.73913263696292,50.324764586922726,60.74367
Kharkiv,Kupianskyi,Vilhuvatska,Sheviakivka,50.2164,37.5904,2023,3,0,1,161.6336192009452,50.86956999610612,50.016884934789644,40.66683
Kharkiv,Kupianskyi,Vilhuvatska,Ustynivka,50.2498,37.5262,2023,1,0,2,164.6766826703793,51.739133959729244,50.32426231662781,61.023666
Kharkiv,Kupianskyi,Vilhuvatska,Ustynivka,50.2498,37.5262,2023,2,0,2,164.6766826703793,51.739133959729244,50.32426231662781,61.023666
Kharkiv,Kupianskyi,Vilhuvatska,Ustynivka,50.2498,37.5262,2023,3,0,3,164.6766826703793,52.60869917712055,50.631314786915624,64.55701
Kharkiv,Kupianskyi,Vilhuvatska,Ustynivka,50.2498,37.5262,2023,4,0,2,164.6766826703793,51.739133959729244,50.32426231662781,61.023666
Kharkiv,Kupianskyi,Vilhuvatska,Vilkhuvatka,50.1842,37.5156,2023,2,0,3,157.34503155993477,52.60870298991035,50.63053197769959,64.74881
Kharkiv,Kupianskyi,Vilhuvatska,Vilkhuvatka,50.1842,37.5156,2023,3,0,5,157.34503155993477,69.34783342469295,66.24463691827523,71.62737
Kharkiv,Kupianskyi,Vilhuvatska,Vilkhuvatka,50.1842,37.5156,2023,4,0,3,157.34503155993477,52.60870298991035,50.63053197769959,64.7488
Kharkiv,Kupianskyi,Vilhuvatska,Zarubynka,50.1647,37.5527,2023,4,0,1,155.5491431010921,50.86957399864558,50.016235287951034,41.128468
Kharkiv,Lozivskyi,Blyzniukivska,Alisivka,48.9933,36.6728,2023,1,0,1,48.35790013439597,61.26658585807041,80.00479034988611,49.765984
Kharkiv,Lozivskyi,Lozivska,Lozova,48.8894,36.3176,2023,1,0,1,69.2516836479155,60.918702099681326,80.00702120430701,47.789234
Kherson,Beryslavskyi,Beryslavska,Beryslav,46.8415,33.4284,2023,1,11,17,355.24720152313955,59.84746718621823,50.52928177967762,26.14178
Kherson,Beryslavskyi,Beryslavska,Beryslav,46.8415,33.4284,2023,2,0,17,355.24720152313955,59.78260869565219,49.950396814681255,26.134289
Kherson,Beryslavskyi,Beryslavska,Beryslav,46.8415,33.4284,2023,3,0,22,355.24720152313955,64.1304347826087,51.48565916612036,94.00205
Kherson,Beryslavskyi,Beryslavska,Beryslav,46.8415,33.4284,2023,4,2,23,355.24720152313955,65.01179245283019,51.897963448225696,94.01531
Kherson,Beryslavskyi,Beryslavska,Novoberyslav,46.8576,33.4881,2023,1,0,4,350.3790037665966,23.47826086956525,20.95819491760403,23.413464
Kherson,Beryslavskyi,Beryslavska,Novoberyslav,46.8576,33.4881,2023,2,0,4,350.3790037665966,23.47826086956525,20.95819491760403,23.41375
Kherson,Beryslavskyi,Beryslavska,Novoberyslav,46.8576,33.4881,2023,3,0,7,350.3790037665966,41.08695652173916,36.87935232846749,21.432264
Kherson,Beryslavskyi,Beryslavska,Novoberyslav,46.8576,33.4881,2023,4,0,6,350.3790037665966,40.217391304347856,36.57229985817967,21.683432
Kherson,Beryslavskyi,Beryslavska,Novosilka,46.9714,33.1849,2023,1,0,2,363.67032105156125,21.739130434782616,20.345509106977044,27.170187
Kherson,Beryslavskyi,Beryslavska,Novosilka,46.9714,33.1849,2023,3,0,6,363.67032105156125,40.217391304347835,36.57371898812833,21.39428
Kherson,Beryslavskyi,Beryslavska,Shlyakhove,46.8685,33.43,2023,2,0,2,353.8526676531841,21.73913043478263,20.34446086430369,27.424871
Kherson,Beryslavskyi,Beryslavska,Shlyakhove,46.8685,33.43,2023,3,0,5,353.8526676531841,39.347826086956545,36.26561827516715,21.704836
Kherson,Beryslavskyi,Beryslavska,Shlyakhove,46.8685,33.43,2023,4,1,2,353.8526676531841,21.745026661197723,20.39708677021245,27.429876
Kherson,Beryslavskyi,Beryslavska,Tomaryne,46.8727,33.3051,2023,1,0,1,362.2752265758156,20.869565217391315,20.038307680772416,28.875048
Kherson,Beryslavskyi,Beryslavska,Tomaryne,46.8727,33.3051,2023,2,0,2,362.2752265758156,21.73913043478262,20.345360151060238,27.19707
Kherson,Beryslavskyi,Beryslavska,Tomaryne,46.8727,33.3051,2023,3,1,9,362.2752265758156,42.831983182936845,37.54735334898374,20.799576
Kherson,Beryslavskyi,Beryslavska,Tomaryne,46.8727,33.3051,2023,4,0,4,362.2752265758156,23.47826086956523,20.959465091635877,23.457655
Kherson,Beryslavskyi,Beryslavska,Zmiivka,46.8646,33.5835,2023,1,0,3,343.5066625405444,22.608695652173974,20.650408679169516,24.360994
Kherson,Beryslavskyi,Beryslavska,Zmiivka,46.8646,33.5835,2023,2,2,12,343.5066625405444,55.44657506152589,48.51913272357742,25.618824
Kherson,Beryslavskyi,Beryslavska,Zmiivka,46.8646,33.5835,2023,3,0,11,343.5066625405444,54.5652173913044,48.10682844147208,25.46862
Kherson,Beryslavskyi,Beryslavska,Zmiivka,46.8646,33.5835,2023,4,1,10,343.5066625405444,53.70154840032819,47.85240187709302,25.354334
Kherson,Beryslavskyi,Borozenska,Borozenske,47.1744,33.4237,2023,1,0,1,336.0120298435355,20.869565217391433,20.03550352763762,30.044254
Kherson,Beryslavskyi,Borozenska,Sadok,47.172,33.3349,2023,1,0,1,341.77264141587284,20.869565217391376,20.03611859507071,29.801893
Kherson,Beryslavskyi,Borozenska,Starytsia,47.1356,33.2831,2023,2,0,1,347.2642660060538,20.869565217391347,20.03670494243987,29.554758
Kherson,Beryslavskyi,Kalinovskaya,Bobrovyi Kut,47.0985,32.9444,2023,1,0,1,371.0937655013705,20.869565217391308,20.039249246790618,28.613802
